Column1;Column2;Column3;Column4
20341;0.48;-0.66;9.00
20363;6.58;0.03;13.59
20385;-0.22;-0.33;3.03
20407;4.50;-0.27;16.32
20428;0.75;-1.18;6.06
20450;3.75;-0.59;15.22
20471;-3.57;-1.01;8.67
20493;2.60;-0.40;10.24
20514;-1.48;-1.00;10.48
20536;4.80;0.31;13.47
20593;-1.51;-0.86;9.69
20616;4.39;-0.51;14.33
20637;-3.28;-0.46;9.57
20661;1.80;-1.15;13.30
20683;-0.41;-0.91;12.54
20705;-50.18;-67.34;-63.74
20724;-0.85;-0.50;12.31
20747;5.16;-0.46;14.59
20768;0.61;-0.48;13.37
20790;-1.26;-0.57;4.77
20811;0.71;-0.84;14.39
20833;-0.24;0.35;4.35
20854;1.03;-0.97;14.95
20876;-50.18;-67.34;-63.74
20896;1.79;-1.02;15.72
20918;5.66;-0.71;15.65
20939;2.07;0.09;15.60
20961;-0.45;-0.14;7.33
20982;3.87;-1.59;16.18
21004;-1.45;-0.38;4.76
21026;2.71;-0.63;16.13
21048;3.70;-0.31;15.79
21071;5.12;-0.26;16.29
21093;0.45;-0.57;3.63
21114;2.63;-0.36;16.64
21137;-2.12;-0.05;3.02
21158;4.72;-1.26;17.45
21180;5.37;0.27;13.56
21201;3.02;-0.39;17.17
21223;4.16;-0.17;14.79
21244;5.12;-0.45;16.09
21302;4.31;-0.52;14.96
21323;2.10;-0.85;14.93
21345;-50.18;-67.34;-63.74
21365;1.30;-0.65;14.99
21387;3.44;-0.51;15.90
21409;2.23;-1.18;16.65
21431;4.76;-1.11;17.01
21452;1.78;-1.45;17.01
21474;0.29;0.19;5.94
21495;4.11;-1.12;16.56
21517;0.05;0.34;4.86
21541;3.57;-0.40;15.88
21562;4.58;0.09;11.94
21583;4.87;-0.47;15.80
21606;-2.46;-0.76;5.18
21627;4.87;0.18;32.82
21648;-0.61;0.29;3.12
21670;1.56;-1.14;17.87
21692;-0.37;0.05;1.35
21713;0.01;-0.03;17.28
21735;2.19;-0.15;2.15
21756;-1.00;-0.20;0.79
21778;6.40;0.44;17.48
21799;-2.24;-1.61;12.98
21821;3.51;-0.57;18.01
21843;-4.31;-1.51;9.32
21865;0.20;-1.10;9.20
21886;-0.59;-1.16;6.65
21908;-2.06;-0.39;9.09
21929;3.16;-0.19;11.54
21951;0.66;-0.61;7.96
22011;3.15;-0.56;17.20
22033;-0.19;-0.03;3.57
22054;3.90;-0.88;17.88
22076;-1.93;9.79;-4.92
22097;5.20;-0.99;15.29
22119;-2.32;-0.86;7.17
22140;4.58;-0.38;13.40
22163;-3.29;-0.79;8.39
22184;5.43;-0.11;12.30
22206;0.54;-0.68;5.53
22227;4.16;0.15;13.86
22249;-2.93;-0.25;6.52
22270;6.19;-0.14;15.27
22292;-3.01;-1.31;4.74
22313;2.38;0.04;17.66
22336;-0.75;-0.26;1.81
22358;3.29;-1.38;19.78
22379;-0.93;-0.05;1.85
22401;1.41;-1.07;19.17
22422;3.45;-0.12;17.70
22447;4.97;-0.11;17.51
22468;-1.99;-0.42;5.83
22490;4.38;-0.72;14.09
22511;-3.17;-0.25;8.19
22533;2.89;0.17;10.06
22554;0.55;-0.89;7.89
22576;4.30;-0.32;7.49
22597;-4.05;-0.66;11.02
22620;3.15;0.71;8.81
22641;-1.10;-1.07;10.39
22697;4.92;-0.14;18.19
22720;-1.92;-0.45;2.98
22742;2.15;-0.77;17.34
22763;-1.28;-0.43;2.99
22785;1.32;-0.51;16.90
22806;0.17;-0.25;2.37
22828;0.05;0.66;15.99
22849;1.96;-0.03;17.04
22871;-2.11;-1.11;14.13
22893;2.43;-1.22;6.41
22918;-2.70;-0.66;15.66
22939;2.66;0.05;4.54
22961;-2.62;-1.87;12.13
22982;1.55;-0.42;7.79
23004;-1.55;-0.74;9.26
23025;6.84;-1.42;11.11
23047;-4.35;-0.05;6.68
23068;5.54;-0.25;15.68
23091;-2.42;-0.27;5.08
23112;3.66;-0.06;17.27
23134;-1.18;-0.16;2.10
23155;3.96;-0.45;18.40
23177;-1.10;-0.26;1.39
23198;0.47;-1.68;17.49
23220;-1.02;-0.04;1.42
23241;-2.80;-0.45;16.02
23264;4.40;0.28;17.43
23285;-3.43;-0.38;11.75
23307;1.70;-0.84;17.45
23330;-2.99;-1.89;6.85
23353;2.58;0.52;16.11
23410;2.49;0.82;6.61
23432;-0.86;-2.12;7.30
23453;-5.49;-0.76;19.52
23475;7.65;0.87;0.75
23496;-6.49;-2.70;22.13
23519;4.53;1.62;-1.32
23540;-1.41;-3.66;17.41
23562;-5.23;0.36;6.21
23583;10.67;-0.42;8.60
23605;-8.09;-1.21;17.04
23626;3.70;1.04;2.97
23648;-0.83;-1.58;15.69
23670;-5.54;-0.38;5.29
23692;10.01;-0.83;11.65
23713;-7.81;-0.15;12.12
23735;3.77;-0.93;6.30
23756;-0.75;-1.10;13.70
23779;-5.16;0.11;6.00
23802;8.92;-0.86;13.60
23824;-8.22;-0.85;8.65
23845;5.82;-0.44;10.13
23868;4.11;-0.18;10.48
23889;-7.13;-0.58;8.34
23911;9.36;0.05;12.29
23932;-5.41;-0.59;6.68
23954;0.21;-0.62;12.92
23975;2.66;-1.00;8.59
23997;-14.71;-2.32;8.18
24019;-4.16;0.45;10.35
24041;11.60;0.58;7.52
24062;-5.77;-0.93;17.21
24120;-5.57;-0.53;11.13
24141;10.67;-1.36;18.31
24163;-6.19;0.26;5.75
24184;4.27;0.02;11.51
24207;1.59;-0.93;12.45
24228;0.83;-0.25;7.02
24250;-2.98;-0.55;3.03
24273;6.83;-0.38;17.44
24295;-1.30;-1.23;11.32
24317;3.00;0.31;6.95
24339;-3.55;-1.04;10.97
24360;1.96;0.01;8.99
24382;0.73;-1.17;10.61
24403;-1.59;-0.40;7.31
24425;3.39;-1.96;24.84
24446;-0.81;-0.42;6.34
24468;1.64;0.01;14.33
24491;-2.15;0.07;4.77
24512;4.10;-0.13;16.07
24534;-1.37;-0.60;5.41
24555;3.95;-0.16;16.57
24577;-3.51;-0.40;5.36
24598;3.44;-0.05;12.85
24620;-2.12;-1.24;9.18
24641;1.57;-0.51;7.02
24663;-0.03;-0.72;12.77
24685;4.90;-0.57;13.88
24709;4.05;-1.20;15.98
24730;5.50;0.33;13.75
24752;4.72;0.28;14.51
24774;-0.33;0.15;9.14
24832;5.04;0.35;12.92
24853;-2.20;-0.97;9.08
24875;2.60;-1.39;9.35
24896;-2.65;-0.34;9.64
24918;-0.26;-0.10;7.58
24939;2.11;-1.03;12.48
24961;2.96;-1.23;-0.00
24982;3.23;-0.65;14.82
25005;-1.32;-0.62;5.98
25026;3.46;-0.75;16.06
25048;-2.44;0.07;5.46
25069;-50.18;-67.34;-63.74
25091;-2.55;-0.92;6.59
25112;4.69;-0.23;14.48
25134;-2.96;0.17;6.18
25158;5.40;-0.05;16.01
25180;-2.36;-0.79;7.70
25201;4.57;-0.33;13.34
25223;-4.04;-0.63;7.15
25245;6.02;0.20;13.66
25267;-2.47;-1.06;7.24
25288;4.24;0.10;13.67
25310;-3.25;-0.63;7.18
25331;3.19;0.08;12.28
25353;-1.96;-0.80;8.15
25374;4.46;0.51;10.40
25396;-2.31;-0.29;4.63
25418;2.28;-0.89;9.21
25440;0.76;-0.69;7.09
25461;1.17;0.92;6.85
25483;-1.12;-0.97;12.02
25540;4.80;-0.25;13.24
25562;-3.56;-1.07;7.37
25584;5.59;0.72;13.06
25606;-3.05;-0.93;7.18
25629;4.32;-1.22;10.57
25651;-3.68;-0.30;8.00
25673;5.08;0.65;13.05
25695;-0.35;-0.41;2.65
25716;3.85;0.81;14.70
25738;-3.84;-0.23;6.54
25759;6.44;-0.28;15.38
25781;-3.05;-1.24;5.81
25802;3.98;-0.57;15.98
25825;-1.79;0.14;3.66
25846;3.68;0.00;14.78
25868;-1.95;-1.02;7.52
25889;6.55;0.24;11.41
25911;4.82;0.45;8.72
25932;4.22;-0.24;11.94
25954;0.63;-0.57;7.17
25975;3.46;-0.55;14.16
25997;2.98;-0.76;14.39
26019;5.55;-0.09;13.51
26041;2.85;-0.68;16.37
26064;-2.28;0.04;5.15
26086;4.96;-0.29;15.33
26108;-2.13;-0.91;6.98
26130;4.80;0.32;13.97
26151;-3.39;0.05;7.29
26173;5.97;0.33;13.62
26230;0.39;0.31;4.82
26252;-0.06;-1.39;15.54
26273;0.92;-0.85;3.30
26295;-1.42;0.15;15.34
26316;4.98;-0.04;4.00
26338;-2.21;-1.45;13.51
26360;0.50;-1.89;5.39
26382;-0.12;-0.53;12.35
26403;-1.20;-0.00;6.15
26425;-1.64;-0.16;4.42
26446;-1.47;-0.12;7.49
26468;2.98;-0.66;13.42
26490;-0.92;-0.28;7.55
26512;3.62;0.04;13.83
26543;2.84;0.62;7.81
26565;2.04;-0.30;15.86
26587;-2.09;-1.59;12.72
26608;1.42;-0.15;7.03
26630;-1.50;-0.45;10.81
26651;5.13;-1.13;9.21
26673;-1.58;0.19;1.64
26694;5.52;0.87;14.05
26716;-2.60;-0.22;5.89
26738;2.06;0.13;17.81
26760;-2.94;0.26;2.49
26781;5.50;-0.79;17.33
26803;-2.35;-1.28;5.46
26824;4.19;-0.11;14.52
26846;-2.27;0.30;6.46
26867;5.11;-0.40;13.51
26890;-1.34;-0.87;10.14
26947;5.14;-0.06;13.24
26969;0.73;-0.15;3.72
26990;3.11;-0.08;15.95
27014;-3.15;-0.11;7.93
27036;4.71;0.15;12.84
27058;-2.53;-0.58;7.28
27079;4.63;-0.17;15.76
27101;-3.59;-0.83;6.11
27122;6.42;-0.28;15.95
27144;-3.25;-0.77;4.31
27166;1.43;-0.43;17.71
27188;-0.81;-0.03;2.36
27209;1.37;-1.08;18.19
27231;-0.38;-0.07;1.14
27252;-0.31;-1.52;17.84
27274;2.69;0.27;2.14
27296;-2.30;-1.24;15.79
27318;1.68;-1.07;2.88
27339;-0.72;-1.19;13.66
27361;-1.33;0.54;6.27
27382;-0.34;-0.77;12.20
27404;-0.06;-0.45;7.35
27426;-0.46;-0.58;11.15
27450;-1.59;0.52;6.92
27471;-2.06;-0.75;12.09
27494;4.65;0.11;14.96
27515;-3.16;-0.17;12.35
27537;7.65;-0.52;6.70
27558;-5.26;-1.81;11.18
27580;4.95;0.43;15.13
27601;-1.73;-0.66;9.76
27659;1.82;-1.13;20.90
27681;2.32;0.70;1.87
27703;1.10;-1.84;18.24
27724;-2.40;-0.05;5.96
27746;5.37;0.41;10.66
27767;-2.81;-1.03;11.51
27789;1.93;-0.71;4.73
27810;-1.50;0.38;15.15
27833;3.00;0.73;15.40
27854;3.42;0.60;17.96
27876;-3.35;-0.65;3.68
27897;3.50;-0.97;15.10
27922;0.85;-0.56;9.95
27943;2.21;-0.35;15.66
27965;-2.53;0.39;6.12
27986;4.29;-0.04;12.58
28008;2.23;-0.12;7.60
28029;3.21;0.03;8.94
28051;-2.42;-0.88;10.25
28072;-0.15;0.00;7.72
28094;1.77;-0.91;12.28
28116;4.50;-1.33;12.82
28138;2.61;-0.38;14.60
28160;-1.24;-0.33;6.75
28181;4.50;-0.80;15.44
28203;-0.50;0.11;5.51
28224;5.38;-0.05;13.19
28246;-0.07;0.05;4.65
28267;4.38;-0.37;12.26
28290;-3.59;-0.14;8.13
28311;3.41;0.48;11.34
28368;-0.11;-0.01;5.07
28392;5.76;0.04;13.98
28413;0.74;0.08;5.24
28435;3.71;0.67;15.00
28457;-1.63;0.66;5.04
28479;5.22;-1.12;16.29
28500;0.90;-0.85;3.20
28522;2.06;-0.94;17.32
28544;3.30;-0.25;2.97
28565;2.43;-0.83;19.28
28587;0.99;0.78;1.79
28608;0.28;-1.41;18.19
28630;0.06;0.15;3.46
28651;4.13;-1.34;16.51
28674;-2.50;-0.17;5.35
28695;4.31;0.11;15.10
28717;-2.24;-0.64;5.70
28738;3.85;0.23;14.83
28760;1.02;-1.01;4.82
28781;0.93;-0.69;15.22
28803;-0.95;-0.67;3.74
28827;3.19;-1.15;17.36
28849;-1.71;-0.25;2.38
28870;1.97;-1.52;18.11
28892;-3.37;0.30;0.87
28914;1.89;-0.26;19.28
28936;1.37;0.94;1.36
28957;-0.26;-1.07;17.88
28979;-0.50;0.61;4.35
29000;4.59;-1.30;15.11
29058;-1.65;-1.02;6.97
29080;1.48;0.07;13.94
29102;0.50;-0.63;4.36
29123;1.09;-1.00;16.19
29145;-1.41;-0.07;2.78
29166;2.01;-0.09;18.03
29188;0.07;-0.03;0.86
29209;0.74;0.69;17.63
29232;-1.53;0.19;2.02
29253;-0.62;-1.43;16.18
29275;1.51;-1.20;4.65
29298;-1.33;0.17;15.91
29321;2.79;0.34;5.14
29342;-2.53;-1.19;12.77
29364;4.03;0.11;8.07
29385;-2.89;-0.88;9.06
29407;3.79;-0.64;14.37
29428;-2.50;-0.76;3.00
29450;4.00;-0.39;18.63
29472;-0.89;-0.28;-0.71
29494;-0.39;-2.14;20.50
29515;1.05;0.01;19.31
29537;-3.35;-0.85;19.36
29558;4.98;-0.75;3.16
29580;2.73;0.90;-2.82
29602;0.28;-0.27;11.90
29624;-1.49;-0.64;1.70
29645;-100.36;-134.68;-127.49
32870;-1.27;-1.06;18.13
32891;-8.15;-2.38;23.22
32913;6.17;2.08;-3.96
32973;-2.55;-0.82;-1.34
32995;1.45;-1.17;20.37
33016;1.97;-0.22;0.50
33038;-2.88;-0.97;20.21
33059;5.18;2.38;2.09
33081;-0.85;-3.40;12.32
33103;0.92;-0.57;15.55
33125;6.36;-0.65;6.82
33146;-4.36;-1.44;13.52
33168;4.23;1.61;5.49
33189;-1.42;-2.30;15.49
33211;-2.12;1.30;0.48
33232;2.97;-0.02;17.46
33254;-1.36;-0.38;4.74
33275;5.40;-0.73;11.86
33298;-2.79;-0.29;12.17
33319;1.17;-0.97;10.72
33341;-0.70;-1.60;15.54
33362;-1.48;0.26;2.56
33394;-2.44;0.30;1.96
33416;-2.25;-0.07;4.33
33437;-0.47;-0.41;11.14
33459;2.00;-0.11;10.61
33481;2.76;-1.54;7.40
33503;3.75;0.19;15.78
33524;-1.64;-1.01;4.08
33546;4.05;-0.42;17.51
33567;-2.26;0.47;4.10
33589;5.32;-0.21;16.85
33610;-2.90;-0.48;5.39
33633;4.97;-0.47;13.44
33690;-2.03;-0.91;6.72
33712;3.24;-0.42;15.13
33733;-2.01;-0.43;4.59
33755;4.58;0.27;16.73
33776;-2.10;-0.72;4.10
33799;2.84;-1.14;17.77
33820;-1.22;0.31;3.35
33842;4.96;-0.56;18.09
33865;-2.29;-0.33;3.54
33888;3.72;-0.70;16.95
33909;1.20;-0.47;6.55
33931;5.61;-0.13;16.30
33952;-2.56;-0.57;5.52
33974;2.80;-0.65;16.26
33995;-0.95;-0.13;4.45
34018;4.05;-0.78;16.55
34039;0.28;0.19;3.25
34061;2.62;0.55;16.60
34082;1.25;0.24;3.33
34104;-1.13;-1.38;16.89
34125;1.78;0.08;3.00
34147;-3.13;0.10;14.61
34169;10.11;-0.32;8.44
34191;-8.93;-2.00;10.87
34212;7.02;0.77;12.00
34234;-2.15;-0.95;7.05
34255;1.41;-1.83;12.39
34278;0.02;-0.13;5.28
34301;-2.94;-0.51;10.12
34323;4.09;0.34;11.38
34381;-0.22;-0.84;4.17
34403;3.48;-1.75;19.01
34424;-3.17;1.63;2.33
34446;5.61;-0.84;17.09
34467;-3.01;-0.87;5.41
34489;4.47;-0.73;12.56
34511;-3.38;-0.11;9.16
34533;3.71;-0.38;12.98
34554;-0.29;-0.61;12.85
34576;1.54;-0.02;5.41
34597;-2.79;-1.02;12.19
34620;4.50;-0.75;17.41
34641;-1.46;-1.06;12.31
34663;2.80;0.30;6.09
34684;-2.68;-1.22;10.13
34706;2.62;0.93;10.32
34727;-1.75;-0.35;9.48
34750;5.25;-0.88;12.26
34774;-3.57;-0.55;9.33
34795;5.16;0.26;12.53
34818;-2.86;-1.46;7.15
34839;3.03;-0.06;16.36
34861;-3.32;-0.26;3.37
34882;5.58;-0.11;17.84
34904;-1.36;-0.65;2.07
34925;1.37;-1.20;19.52
34947;-2.19;0.88;0.64
34969;3.93;-0.45;19.33
34991;-0.74;-1.18;6.13
35012;3.48;-0.53;16.51
35034;-3.03;-0.11;6.63
35091;4.90;-0.46;12.94
35112;-1.34;-0.51;5.91
35135;4.62;-0.17;15.80
35156;-1.96;-1.49;6.20
35178;3.81;0.28;16.71
35200;-2.93;0.43;4.59
35221;5.84;-1.13;16.39
35246;-2.36;-0.80;6.27
35267;4.62;-0.53;14.95
35289;-3.05;-0.96;6.66
35310;6.01;-0.46;14.52
35333;0.34;-0.79;3.99
35354;2.51;0.10;15.95
35376;-2.34;-0.15;4.16
35397;4.22;0.14;17.39
35419;-1.47;-0.47;3.42
35440;1.71;-0.40;17.96
35462;-2.72;0.34;1.82
35483;3.37;0.01;18.90
35506;-0.19;0.38;3.04
35527;2.17;-0.86;17.93
35549;-1.36;-0.54;6.61
35570;5.11;-0.59;14.07
35592;-2.90;-0.63;8.69
35613;3.97;-0.36;14.08
35635;-3.59;-0.14;8.72
35657;4.78;0.25;11.58
35681;-1.31;-1.10;10.71
35702;4.28;-0.77;8.74
35724;-3.81;-0.80;9.40
35746;5.91;-0.74;15.65
35804;-1.51;-0.84;1.85
35825;0.47;-1.07;17.68
35847;5.99;-0.14;16.50
35868;-1.83;-0.26;15.87
35890;2.02;-0.02;17.80
35912;-2.58;-1.31;13.70
35934;4.48;-0.55;9.03
35955;-2.95;-0.60;9.48
35977;3.28;-0.24;14.45
35998;-2.01;-1.07;4.42
36021;2.21;-0.41;19.02
36042;-0.40;-0.38;-1.90
36064;-1.58;-1.63;21.41
36085;-50.18;-67.34;-63.74
36106;-8.42;-2.43;15.52
36130;6.71;0.15;4.91
36152;-2.46;-2.14;11.23
36173;-3.99;-0.53;17.36
36195;13.62;0.62;-4.96
36216;0.72;-1.84;38.50
36238;1.73;-0.42;2.66
36259;-3.74;-1.14;17.86
36282;-6.82;-1.69;15.53
36303;-3.56;-1.69;14.91
36325;0.78;-0.68;8.60
36346;-2.02;0.99;1.14
36368;-3.56;-0.14;11.23
36390;3.57;0.84;9.56
36412;-0.31;-0.82;13.25
36433;2.34;1.01;6.40
36455;-0.93;-0.74;14.60
36512;4.97;-0.04;20.66
36534;-1.60;-1.26;3.91
36556;0.28;-0.40;12.13
36578;0.93;-0.81;10.45
36601;4.79;0.08;10.81
36623;4.41;-0.41;16.38
36645;-2.05;0.12;3.95
36667;5.04;-0.61;16.18
36688;-2.24;-1.16;5.03
36710;9.02;-0.48;29.40
36731;1.97;0.30;11.93
36753;2.31;-0.38;11.83
36774;-1.86;-0.60;10.31
36796;2.29;0.64;6.92
36817;-2.80;-0.87;12.20
36840;1.18;-0.60;6.03
36861;-1.03;-0.52;12.67
36883;4.03;0.02;15.55
36904;-2.44;-0.89;12.10
36926;5.70;0.23;16.32
36947;-2.07;-0.84;10.14
36969;5.52;-0.87;11.25
36992;-4.45;-0.45;7.16
37013;5.31;0.94;14.94
37045;-1.51;0.08;14.99
37066;2.32;0.21;18.39
37088;-1.28;-1.14;12.36
37109;0.25;-0.97;6.82
37131;-50.18;-67.34;-63.74
37151;-1.51;-1.05;7.93
37209;1.05;-0.56;12.68
37230;-1.85;-0.95;5.52
37252;2.17;-0.68;15.54
37274;0.79;-0.27;8.88
37296;2.89;-0.35;17.39
37317;-1.33;0.67;3.93
37339;4.84;-1.27;16.17
37360;-2.00;-0.54;5.92
37382;3.39;-0.46;15.58
37404;-2.25;0.08;5.87
37426;-100.36;-134.68;-127.49
37445;-2.29;-0.67;5.39
37468;2.41;-0.41;16.22
37491;-1.27;-0.19;4.40
37513;4.63;-0.73;16.99
37535;-2.20;-0.74;2.96
37557;2.24;-1.07;17.46
37578;2.09;0.30;17.18
37600;1.98;-1.00;19.41
37621;-50.18;-67.34;-63.74
37642;-0.16;0.19;17.68
37663;-0.46;0.68;3.88
37686;4.05;-1.12;15.35
37707;-2.70;-0.26;6.94
37729;5.17;-0.22;13.98
37750;-2.37;-0.03;7.20
37772;4.92;-0.09;12.99
37793;-2.02;-1.38;8.81
37816;2.10;-0.62;15.66
37837;-2.38;0.04;6.17
37859;5.62;-0.22;15.84
37916;3.73;0.26;16.93
37938;-1.16;-0.79;14.99
37962;0.83;-0.40;3.04
37984;-2.62;-0.48;14.89
38006;1.87;-0.18;18.57
38028;-5.59;-1.94;11.27
38049;3.24;0.57;8.52
38071;-1.41;-1.14;9.67
38092;4.69;-1.12;9.95
38115;-2.19;0.42;2.92
38136;-0.26;-0.73;8.79
38158;0.89;-1.44;10.07
38179;1.93;0.37;8.99
38201;1.82;-0.33;12.91
38222;0.00;-0.25;5.27
38245;1.79;-0.77;16.09
38266;-1.08;-0.04;3.48
38288;2.61;-0.68;18.04
38309;-0.76;-0.02;2.12
38331;1.89;-0.44;18.22
38352;4.43;0.44;16.14
38375;1.51;-0.64;17.55
38398;-1.01;0.12;2.18
38420;1.72;0.31;17.04
38443;-1.43;0.16;3.09
38464;-0.84;-0.92;15.79
38486;1.58;-0.48;3.67
38507;-2.74;-0.04;13.80
38529;1.84;-0.18;16.96
38550;-8.16;-2.30;10.98
38573;4.00;0.58;9.15
38630;-50.18;-67.34;-63.74
38649;4.47;-1.02;16.13
38672;-3.21;-0.62;6.25
38693;5.88;-0.68;14.28
38715;-3.98;-0.16;7.11
38736;6.16;-0.24;13.42
38758;-2.58;-1.53;8.51
38780;0.85;-0.44;14.60
38802;-0.49;-0.65;5.69
38823;2.77;-1.04;17.14
38845;-1.25;-0.17;1.52
38870;-112.62;-134.68;-127.49
39606;6.35;1.44;2.61
39627;-1.27;-1.87;16.50
39649;-8.23;-1.26;12.00
39670;5.98;-0.51;14.43
39693;-3.83;-0.81;11.93
39714;1.58;0.00;10.62
39736;6.24;-0.39;13.18
39757;-7.96;-0.99;4.04
39779;7.13;0.15;16.90
39800;-2.85;0.59;4.52
39823;-3.48;-1.71;12.83
39844;5.12;-0.05;9.03
39866;-0.64;-0.98;8.92
39887;-1.70;-0.77;11.26
39909;4.03;0.06;8.75
39930;-3.53;-0.74;10.60
39953;4.71;-0.49;9.76
39974;-1.47;-0.25;11.73
40034;-1.85;-0.60;10.24
40056;1.18;0.01;8.69
40078;-0.59;-0.68;11.09
40099;1.81;-0.08;10.25
40121;-1.47;-0.61;9.59
40142;1.24;-0.34;9.54
40164;2.04;-0.71;11.24
40186;-0.88;-0.28;9.08
40208;0.23;-0.34;9.88
40229;0.55;-1.23;-0.62
40251;0.82;-0.54;12.24
40272;-5.99;-0.49;5.69
40295;-0.35;0.27;11.26
40316;6.04;-1.25;8.32
40338;-5.34;-0.31;12.54
40359;11.84;0.52;5.84
40381;-10.30;-1.86;13.10
40403;7.44;-0.11;8.91
40425;-0.48;-0.73;12.39
40446;1.08;-0.33;7.91
40471;2.16;-0.49;11.87
40493;0.36;0.52;10.54
40514;-2.35;-0.87;5.19
40536;9.21;-0.33;16.95
40557;-8.76;-0.47;3.02
40580;6.83;0.25;17.52
40601;-2.43;-0.52;4.80
40623;-1.34;-0.86;14.37
40644;-0.84;-0.00;9.09
40666;-2.01;-0.63;6.12
40687;2.28;-0.35;14.85
40745;5.13;0.09;5.44
40767;3.91;-0.78;14.59
40788;-4.35;-0.25;7.99
40810;2.49;0.08;10.31
40832;0.24;-0.75;11.37
40854;-3.09;0.29;6.96
40876;6.48;-0.83;14.38
40897;-4.10;-0.43;6.56
40919;2.76;-1.80;12.12
40943;2.98;-0.57;11.06
40965;-3.34;-0.66;7.02
40986;5.75;0.38;15.10
41008;-3.09;-0.70;6.72
41029;-0.50;0.15;8.77
41052;3.37;-0.26;10.80
41073;-2.60;-0.58;8.38
41095;5.40;1.05;12.78
41116;-2.34;-1.93;8.04
41138;0.57;-0.26;8.87
41159;3.21;-0.67;11.36
41182;-3.04;-0.68;7.83
41203;5.56;0.15;12.91
41225;-2.80;-0.53;7.99
41246;-0.66;-0.05;8.68
41268;2.30;-0.69;11.80
41289;-1.75;-0.99;6.62
41312;4.85;0.27;14.77
41333;-2.84;-0.63;7.52
41355;4.03;0.01;11.46
41387;4.86;-0.14;14.62
41408;-2.86;-0.74;7.26
41465;5.22;0.05;14.03
41487;-2.66;-1.11;7.74
41509;3.61;-0.86;9.91
41531;-2.83;-0.38;9.17
41552;0.27;-0.85;7.99
41574;0.10;-0.72;11.78
41595;-0.14;0.19;5.94
41617;0.16;-1.11;13.47
41639;-0.04;-0.07;4.72
41661;1.03;-0.64;14.61
41682;-1.09;-0.17;4.24
41704;2.94;-1.10;15.78
41725;5.09;0.24;13.48
41747;2.32;-0.34;15.79
41769;4.59;-0.15;14.22
41791;2.31;-1.43;16.66
41812;-0.45;-0.77;3.59
41834;2.00;-0.02;16.85
41859;-2.11;0.96;3.37
41880;4.51;-0.55;17.31
41902;-1.67;-0.35;4.61
41923;3.46;-0.33;16.65
41946;4.07;0.26;12.52
41967;5.25;-0.07;15.25
41989;-0.21;-0.28;5.52
42010;4.52;-0.01;14.32
42032;-3.48;-0.16;6.69
42054;5.67;0.28;13.95
42076;0.76;0.34;4.90
42097;4.16;-0.25;13.27
42119;-2.90;-0.24;7.61
42176;2.79;-0.71;16.70
42198;-1.31;0.13;4.44
42220;4.32;-0.93;16.58
42242;5.70;-0.08;14.83
42263;2.42;-0.66;16.19
42285;-1.91;-0.02;3.22
42309;4.77;-0.74;17.35
42331;-1.93;-0.74;4.17
42352;2.61;-0.22;17.52
42375;-2.31;0.40;2.83
42396;4.62;-0.01;17.76
42418;-1.88;-0.44;4.68
42439;3.16;-0.85;16.96
42461;-2.20;-0.38;5.28
42483;5.38;-0.43;14.24
42505;-0.15;-0.08;5.74
42526;3.94;-0.20;15.01
42548;-3.11;0.03;7.01
42569;5.73;-0.43;13.45
42592;-2.68;-1.02;6.72
42613;3.75;-0.05;15.37
42635;-2.44;0.32;5.40
42656;5.37;-0.72;16.96
42678;-0.23;-0.12;1.82
42700;2.50;-0.86;17.93
42722;-1.31;-0.37;1.12
42746;4.54;-1.02;18.67
42768;6.17;0.51;17.08
42789;1.23;-1.66;18.67
42811;-4.46;0.34;1.01
42868;-0.49;-1.00;8.14
42890;-0.56;-1.37;9.51
42912;0.77;-0.32;9.85
42934;-0.88;-0.96;8.04
42955;1.80;0.21;12.82
42977;-1.14;-0.83;6.14
42998;1.74;-0.01;15.00
43021;-0.16;-0.56;4.50
43042;1.97;-1.43;16.96
43064;-1.25;0.39;2.29
43085;2.96;-1.37;18.79
43107;0.27;-1.01;3.00
43128;1.76;0.76;17.93
43151;-1.65;-0.11;1.61
43172;1.91;-0.12;17.50
43194;5.83;0.59;14.81
43217;1.15;-0.61;16.58
43240;-1.01;0.04;4.68
43261;4.78;-1.11;15.63
43283;-2.33;-0.41;6.20
43304;3.10;-0.87;15.75
43326;-3.11;0.41;5.80
43347;-12.55;-16.84;-15.94
43369;-1.96;-1.33;7.39
43392;-100.36;-134.68;-127.49
44225;3.90;-0.48;13.02
44247;1.36;-1.76;14.99
44268;-1.84;-1.00;9.01
44290;2.25;0.79;12.98
44311;-4.31;-0.80;12.53
44334;0.24;-0.73;0.54
44390;6.45;0.56;14.89
44412;-4.72;-1.28;15.90
44434;1.36;-0.91;4.14
44455;2.98;-2.73;13.89
44477;-4.93;-0.14;5.94
44502;0.34;-0.00;-0.00
49366;-0.36;-0.55;9.53
49387;-1.13;-0.34;8.09
49409;0.67;-1.50;11.09
49430;-1.01;-0.71;6.09
49453;0.36;-0.12;14.11
49474;0.56;-0.42;4.73
49496;1.42;0.37;16.27
49517;-1.92;0.15;2.61
49539;3.65;-0.66;18.52
49560;-1.11;0.07;2.70
49583;2.62;0.12;17.81
49604;-2.93;0.17;3.39
49626;4.65;-1.17;16.12
49647;-1.23;-0.54;7.15
49669;3.71;-0.43;13.67
